Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","9.586276","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","10.956175","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","12.413108","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","14.157527","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","16.7","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","18.135765","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","20.639835","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","22.233713","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","21.334681","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","21.335992","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","21.232877","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","25.733207","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","15.163766","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","15.369866","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","14.300289","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","13.393836","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","12.586443","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","9.857817","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","10.035635","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","9.970014","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","10.59953","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","113.950732","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","116.888688","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","118.777375","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","120.141426","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","122.44982","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","122.344893","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","122.659674","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","124.023725","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","125.912411","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","127.69617","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","130.004565","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","139.447995","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","289.296633","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","291.495287","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","296.099338","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","299.831784","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","301.031111","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","296.937088","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","293.997411","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","295.614397","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","860","Ouzbékistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","301.23107","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","1.961146","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","3.10247","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","4.640725","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","3.908119","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","4.552697","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","3.053195","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","0.713785","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","2.248683","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","3.504198","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","3.236969","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","3.440588","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","5.161463","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","42.940642","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","45.072923","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","47.153883","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","48.072168","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","48.652697","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","39.487229","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","39.51709","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","38.511609","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","33.10873","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","101.662373","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","101.984438","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","104.054861","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","105.936646","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","105.66059","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","105.444345","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","105.817021","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","106.277115","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","107.76782","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","108.439557","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","108.862844","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","108.177304","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","230.368279","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","239.695538","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","248.614514","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","259.458402","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","262.716747","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","260.064469","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","270.656081","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","272.193935","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","586","Pakistan","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","276.655307","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","1.325508","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","2.54024","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","3.771219","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","5.3861","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","7.003478","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","8.623357","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","6.074533","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","3.567081","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","1.1","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","1.767256","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","2.434957","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","3.103103","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","14.293538","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","17.038043","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","19.7411","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","19.495166","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","19.251337","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","19.009585","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","17.462243","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","15.959705","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","14.500053","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","98.370178","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","98.892555","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","99.414933","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","100.884119","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","102.353305","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","103.822491","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","102.222711","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","100.62293","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","99.02315","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","99.643473","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","100.263796","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","100.884119","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","136.275182","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","140.617443","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","144.959705","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","145.286191","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","145.612676","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","145.939162","A","Chiffre officiel","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","146.189273","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","146.439383","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","585","Palaos","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","146.689494","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","-2.349678","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","0.153832","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","2.842836","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","1.231767","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","0.573934","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","-3.066178","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","-3.003649","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","-4.080648","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","-2.069573","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","0.800056","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","-0.277992","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","-2.227522","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","4.15974","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","5.388509","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","2.934395","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","1.799238","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","2.172083","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","2.200649","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","4.043319","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","6.160005","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","5.836739","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","97.704827","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","99.121982","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","101.118816","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","99.88685","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","97.701753","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","94.962582","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","95.393371","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","275","Palestine","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","96.675241","X","Ciffre de sources internationales","base year is 2015"
